,Unnamed: 0,电影id,电影名称,用户id,用户名,评分,评论日期,评论内容,有用数,没用数,回应数
0,0,27064923,星河战队：火星叛国者,bda543a8d59b488f6b38c0702c2ed8de,c79e024f5b31d2bf6d25e3049bc55660,4,2017-09-09 16:36:52,“我们不应为那些死去的人们感到难过，  我们应该庆幸：像那样的人曾经活过。”  ——乔治·S·巴顿 将军   *****************************************************************************************************   看到蒂丝出场的时候，我有点恍惚，这是谁？  毕竟从看第一部真人版的《星河战队》电影到现在，  已经过去了十几年的时间，  当时的剧情、人设已经渐渐在脑海中淡去。  伴随着她和瑞哥的交谈，  我终于回忆起了这位早已阵亡在威士忌前哨站的姑娘。   在瑞哥说出“希望这一次我能和你一起走下去”的时候，  我的内心仿佛被人用什么东西轻轻触碰了一下，  难以名状的感觉。  那一刻，我方才明白，并没有什么死而复生的奇迹发生。  眼前的“蒂丝”只是卡尔利用自己的超能力制造出的幻象。  其实这样的桥段并非这部电影的首创。  在《使命召唤7·黑色行动》中，  主角梅森也曾与自己昔日战友雷泽洛夫的幻象并肩战斗过。  与这部电影中类似的是，  幻象虽然不能从物理角度为主角提供任何帮助或者保护，  但他/她的存在却给予了主角精神上莫大的鼓励和安慰。   其实在蒂丝不断鼓励倒在地上的瑞哥脱掉身上的动力装甲并站起来，  但却并没有上去伸手扶瑞哥一把的时候，  我就联想到了《使命召唤》关于雷泽洛夫的那段剧情。  可是我真的非常希望眼前的蒂丝并不是幻象，而是被某种超自然力量复活的真人。  现实是残酷的。   可能有的人会问：一个幻象真的可以给活人带来那么大的勇气和信心吗？  我的答案是肯定的。  我父亲生前曾经教给我很多关于维修方面的知识，  在他去世以后，  每当独自一人修理东西时，  我总会下意识的问自己：假如父亲现在就在我身边，他会给我什么指导、建议？  我总会很努力的去回想父亲教我的时候所说的话，  一字一句，点点滴滴。  尽管我知道，  父亲永远不会再回来告诉我哪里做的不对、哪里应该注意些什么，  但他教会我的技能，注定可以陪伴我一生。   JK·罗琳在《哈利波特》中写到，  只有见证过死亡的人才能看到“夜骐”。  或许这隐喻了见证死亡的过程可以令一个人变得成熟、变得更加懂得珍惜生活。   在瑞哥最终到达目的地，转头发现身旁的蒂丝已经消失的时候，  他的眼神既失落又坦然，  我想他一定回想起了当年蒂丝在他怀抱里说出的临终遗言：  我没有什么遗憾了，因为，我曾经拥有过你的爱。   谨以此文，献给蒂丝，和那些逝去的人们。,50.0,5.0,10
1,1,27064923,星河战队：火星叛国者,bb43866ee238d2d37152da2ed861a66e,7417d3d5b82c1832bd4e2ec2c986f1b9,4,2017-09-06 08:22:23,第一次看星河战队的时候，那年我10岁。  第二次看的时候，我20岁。   然而我却清楚的记得很多剧情，比如Rico在虫背上打个窟窿再丢手榴弹，以及后来的Dizzy直接把手榴弹丢进虫子嘴里，当然也记得兴奋的她回头对着Rico骄傲的笑容，却被虫子偷袭香消玉殒。   第一次看觉得是部很过瘾的科幻片。  第二次看开始注意演员和一些细节。  后来再一遍遍的看，都是看情怀。  当然主要也是因为第二部和第三部真的不怎么好看，所以基本都是刷第一部和入侵。   那么火星叛国者到底怎么样？   Rico刚开口，我的情怀就被点燃了。那是Casper的声音。  当瑞哥昏迷，我听到了Dina Meyer的声音，情怀就开始泛滥了。   剧情怎么样？画面怎么样？  我可以说剧情真的可以说是很一般，如果较真的人从合理性方面去考虑，肯定是漏洞百出。  画面上人物做的比入侵更好了，其余方面也没有非常突出。   但这些都不重要，因为情怀盖过了一切。  入侵真的挺不错的，但我一直很可惜Rico的声音不再是那个熟悉的声音。  虽然我觉得Denise非常美，非常美，真的非常美，但就星河战队来说，一直以来我也喜欢Dizzy胜过Carmen。所以这次Dizzy的出现，虽然只是个幻影，也让我眼角有些湿润。  当我刷完一遍火星叛国者，只觉得十分满足。   所以我不点力荐，因为并不是人人都和我一样的情怀。  我点推荐，自然就是推荐给那些和我一样情怀的朋友。   情怀这个东西，真的是很奇妙啊。,21.0,,13
2,2,27064923,星河战队：火星叛国者,2e9cf04c611758bff6625a81afeb63a5,7adb19dff3e5bbc693ad321e56427509,4,2017-08-24 03:29:03,"这部作为星河舰队总系列的第五部，画质精细程度真的令人赞叹，一颗星;致敬第一部，尤其是女二“复活”勾起了太多的感慨，一颗星;音乐，一颗星;女性角色颜值好过上一部，一颗星。但是，配角塑造的太失败了！尤其是机动部队的那群话痨，像一帮游客而不是士兵，看这帮人全程出戏，毫无代入感，扣一星，不过综合来讲这部电影还是不错的。 我想星河舰队传达给我们的不止人类打虫子或者对于军国主义的反讽等等这些表面的东西，而是人类对于征服星辰大海的渴望，以及人类团结在一起就能克服任何艰险的乐观精神，这或许才是星河战队到今天仍然吸引我们的原因吧 最后一点感慨，二十年真的一晃而过，当年的主演也已经老了，对于一个人来说二十年真的很长了，但是对于人类来说，二十年不过是漫长历史纪年中的短暂一瞬，我们这代人肯定无缘看到人类遨游星河的那一天了，但我们这一代有能力把我们的梦呈现出来，而这些呈现出的梦(科幻电影)会激励鼓舞着一代又一代敢于做梦的人去努力实现人类的梦想。真心希望星河舰队这个IP能彻底复苏，有更多的人关注和喜爱这个系列，有更多的电影公司愿意投资拍摄续集 Apes,you wanna live forever?  It's a good day to die!",24.0,3.0,36
3,3,27064923,星河战队：火星叛国者,a01da58290ab4d5fa70ba192d470616b,37fb1f80c4eee60e298816df732c6ac4,2,2017-08-26 03:34:25,跟上部比差了不止一个银河系，格局太小家子气，先不说几个人就抵挡了虫族大军的进攻，手撕虫子和手撕鬼子一样一样的，光是几个话痨一开始唠嗑，虫族大军立马识相的无影无踪这场景就让人大跌眼镜了。（真人版电影那可是人类大军跟虫族大军残酷的战斗的，尸横遍野的啊！哪有这几个人战斗得这么轻松写意的？）   最终决战地，面对潮水般的虫子，我都闭上眼睛祈祷了，虫族硬是被几个刚刚接触实战的新兵蛋子用机枪生生阻了十多分钟，那几个家伙顺便还能拍个视频卖个萌上传网络赚点支持率。。。。。。无语至极啊啊啊啊！！⊙﹏⊙b汗  （基地里难道没有装甲战车或榴弹炮让人用用吗？最低限度可以有个手雷、火箭筒什么的吧？仅用机枪突突突是什么鬼？）   然后吐槽那个机枪，真人版电影里威力甚小，单兵作战不瞄准要害很难击毙一只虫子（虫子不会停着让人瞄要害的），而这部电影里那就成了杀神灭佛的神器了，几个新兵蛋子简直战神附体啊啊啊！！闭着眼睛指哪打哪，而且都不用填弹药的，从头到尾突突突，子弹都打不光的！！手雷、榴弹枪神马的都暴弱了，甚至连出场都没必要了！（一直搞不明白，单兵素质这么厉害，人类怎么这么多年没搞定虫族呢?）   -----------------初期生猛海鲜般的电浆虫，决战时跑哪去了？难道觉得以多欺少有违骑士道精神而良心发现回家孵蛋去了？   还有屈臣氏那个幼稚的政治野心，平心而论，她与其争那个无用的支持率，还不如搞个脱离联邦让火星独立自己称霸来得实在（小女人就是小女人，脑子里就没想过当霸王的）。   ------------最终结论，该电影画面精良，剧本弱智。说实在我是看电影，不是看情怀的。二星！！,24.0,14.0,13
4,4,27064923,星河战队：火星叛国者,271c0c0b6578121585ec21f19fe9d04d,aa2542c0ef03f6bb3d961ada8b281fec,3,2017-09-02 01:05:21,剧情基本等于弱智，剧情推动基本靠超能力者卡尔。  女反派好漂亮了，就是脑袋瓜似乎不好使。   新兵们，我知道身为机动部队很厉害，打虫子几枪搞定，射核弹一下就是一群。  但是你们死得只剩五个耶，能不能给死去的战友一点面子？悲伤一点？  直播也就算了，还边打边看自己直播，就差对着屏幕喊：“老铁！双击6666。”  在影片最后，四个人在空荡荡的休息室有说有笑的，没有流露出哪怕一点点的悲伤。  真的好像是在玩电子游戏，好像他们只是组团到网吧开黑，回到寝室吹自己的操作一样。   所以死了不少人，流了不少血，却没一点悲伤与沉重。   还有主角光环与便当光环。  主角身陷险境，手持一把匕首与虫子单挑，几下捅死。（就不说之前昏迷醒来毫发无损，也不说超硬的石头。）  配角被虫子抓住，三个人拿枪一直射，虫子至少挨了二十枪，硬是撑到把配角给咬死了，还真不容易呢。    总之，基本分三分，画面不错一分，还原《星船伞兵》战斗一分，女反派漂亮一分。  剧情低下扣一分，人物笑嘻嘻酷似开黑网吧连坐扣一分，过于明显的光环扣一分。,17.0,4.0,4
5,5,27064923,星河战队：火星叛国者,9a6cea10b2975f5bf7a4d68c6f3b7e55,0eedf990b2cccc6cf23024e98264ea56,3,2017-08-30 09:21:09,《星河战队：火星叛国者》这部片子拍得较一般，没有了第一部的扣人心弦，我给它打6分。        一个26岁的天才女星际元帅，居高位而不谋其政，露出对更高权力向往的野心，制造了虫子攻占火星的事件，又安排一大批人前往战斗，用炮灰来说明事件的严重性，从而启动Q弹毁掉火星，一系列的动作只为赢得民意支持率而登上高位，但事件非她所想象失败而被捕，咎由自取。         一群菜鸟队员在一个指挥官带领下进行培训，软弱嬉闹耍嘴皮以一种旁观者的形象似的出现在我们面前，过于不合场景，这算是一种败笔。通过过半数的牺牲在战场上得到锻炼，但竟然以几个人在嬉闹中自拍中打败不计其数的虫子，成功阻止了虫子疯狂的进攻，我也算服了。         一个指挥官在跌落飞船必死无疑的情况下莫名其妙地活下来了，在神一样的故人指引下奇迹般地找到一个他都不知道的控制中心来，又能奇迹般地跑过漫山遍野的虫子并打败它们，等来队员共同完成任务。        一个卡尔亦正亦邪，神一般地提前安排一个高手潜伏在培训班，神差地实现他去了火星，取得胜利，并再派他去收复火星，如果不出所料，这个卡尔也不是善类，必有续集。       火星，是一个我们渴望了解的星球，它在太空中有着自已独立的重要作用。片中竟然把它作为是否留不留其的殖民地位而争斗，问过它同不同意被你殖民呢？也不知道地球凭什么殖民人家？,8.0,6.0,3
6,6,27064923,星河战队：火星叛国者,807aea99e567ac2d402686498e56aab0,24cfc461a5e8643e84abedb49245d606,3,2017-09-08 22:35:21,"故事本身缺乏新意，动画制作水准也只能说普普通通。好在真人版中的主角三人组悉数登场，充满调侃论调的联邦新闻也时不时地来幽默一把，算是给老粉丝们一个看了感觉不无聊的理由。
本作中步兵的动力装甲有了明显的进步，不再是一种中看不中用的“戏服”。而搭载在肩膀上的各种模块化武器更是亮点多多，让不起眼的机枪兵终于有了团灭虫群的可能。
不过即便如此，每每看完星河舰队我都要吐槽一遍：人类啊，你们的舰队呢？你们的坦克和大炮呢？干啥老是用步兵去对付虫群啊？该不会是点歪了科技树吧？(﹏&lt;)",1.0,1.0,2
7,7,27064923,星河战队：火星叛国者,2dc654e619f17197cc9e11e5b045546f,e561f70f10544219af9a10818170e218,3,2017-08-27 14:34:19,第一次认真写影评，小时候看第一部不下20便，一直是当时的我最爱的电影。后来的第二部第三部一次次让我失望了，CG版两部都看过，头一集里还有一些严肃认真的感觉。这部感觉是搞笑片，全程都在直播，元帅直播流鼻血，士兵直播打仗。配角是来搞笑的，后面发现所有人都是来搞笑的😂😂画面还是算不错，剧情有点搞笑，高智商元帅的民意调查实在无语，dizz的出场对话格外搞笑，但Rico你要记住，虽然这是为了救火星，但那么肉麻的话是个男的告诉你的😃😃三星还算公正吧，给一星太伤导演。感觉星河战队已经拍成美剧的感觉，希望能有一集高质量的让观众高兴高兴。,3.0,1.0,0
8,8,27064923,星河战队：火星叛国者,abd0219a22e730a678453b402f151681,d0790d7bdee3249fcda178661e404f9b,3,2021-11-07 17:39:31,鲸音乐：DInxmRobinson-鲸 围绕着资源而展开的争夺，实质内容还是争夺生存空间。人类的单一个体被极限放大，但个体的渺小必然受限于势单力薄，无法改变大局，它的生存完全依赖外界的本质，人类脆弱渺小，放大到宇宙尺度中，整个文明的力量依然不值一提。 离开了水，人会死；离开了空气，人会死；离开了食物，人会死。生命的本质就是不断索取和创造，并把低级的元素转变为丰富的精华，人类人口的扩张好像在经历某个阶段之后走向了不可逆转的下坡。 大范围的活动，产生了文化、科技、生产、生活活动等一系列的衍生，加速的活动，造就了多元的汇融。人类，直至今天还没有一个整体的意识，或许会在不久将来建立起来，但国与国之间的壁垒，还将继续存在很长一段时间。这是部由生存到讲述个人英雄主义的影片，没有很多内容，站在在宇宙背景下阐述，人类并不孤独。,1.0,,0
9,9,27064923,星河战队：火星叛国者,977029f807ec00cd89d8625c74fa7e21,c16738a7a13f34cfbdf2ef7ec31a6d3a,2,2020-10-14 22:11:50,2星，战斗场面不如上一部，大幅度缩水，没有惨烈的感觉了，如同儿戏。CG特效也没什么进步，人物刻画千篇一律，虫子动作模型也都一样，看来投资没有增加啊！剧情篇幅大幅度增加，但又犯了真人版脑残的毛病，故意讽刺挖苦军国主义，好战分子，把反派人物搞得像是弱智小丑一样，导致片子像小孩子打闹过家家一样幼稚可笑。,1.0,1.0,0
