,Unnamed: 0,电影id,电影名称,用户id,用户名,评分,评论日期,评论内容,有用数,没用数,回应数
0,0,26635321,伤物语3：冷血篇,8f443e332eda04ef0aae1680e0b1177c,9aa0e5e1a62b3a78bc02b84e80829d9b,5.0,2017-07-14 19:00:18,"导演阐述了一个很深刻的问题，但他并没给出明确的答案。真正的善良很少存在，深埋人心中让人误以为是善良的多为伪善。一切伤害到自己的都定义为罪恶，就如人会以兽为食，而野兽也会反击，但野兽永远是罪恶的。为了避免可爱的猫也会吃老鼠的幻灭感，就拔掉它的尖牙，卸掉利爪，...

                         ( 展开 )",30.0,5.0,5
1,1,26635321,伤物语3：冷血篇,3be93db3dc91196c75b965196e204813,392824f9856197402d8abecb225123f3,3.0,2017-08-27 18:29:24,"对动漫关注不多，要不是微博有人安利这个系列，我还真是孤陋寡闻。下了三部曲看下来，对剧情感觉一般，倒是从开头就对动画中的建筑和色调很惊艳，所以只想说一下这方面个人很不成熟的感受。         宫崎骏那一代的大师的动画都是整体二次元的风格，不论人设还有风景，你看其中...

                         ( 展开 )",11.0,6.0,6
2,2,26635321,伤物语3：冷血篇,d93fcd7953f10d2f7b01f9decb07f541,71e1adeae55f531a939968267b061fbd,4.0,2018-05-18 11:48:41,"这篇影评可能有剧透 

                        我从来没有看过任何一部物语，我讨厌萌系的，主角开后宫的动画。所以我本身动画片看得也不算多，但由于我现在每天都无所事事，浪费钞票买些自己喜欢的但是价格过于高昂实在不该买的东西，看到这三部剧场评分都不错，我就下了资源来看。 今天一口气看完了三部，不得不承认作画还...

                         ( 展开 )",7.0,21.0,5
3,3,26635321,伤物语3：冷血篇,0db42274f6766c1950e5a23c5ee5158e,328a0084432c41017e0ef7ab593d202f,5.0,2017-07-15 13:36:09,"没看过小说，但是系列作品一直有关注 应该是除了化物语还原最好了吧，分低了。 连续看了3部，感觉是近年最好的剧场版了。物语系列其实很简单的故事，但是好看的地方在于人物之间纠结的关系，还有情感。伤物语这次很好地表现出来，不管是物语系列只能自我救赎的价值观，还是忍和...

                         ( 展开 )",11.0,1.0,5
4,4,26635321,伤物语3：冷血篇,0ced47de70ab8d56a1fa629b3a91b725,928493a90a1e2c675620e889b278e755,,2021-05-12 16:29:47,"这篇影评可能有剧透 

                        男主真的是因为伪善才救？而不是lsp属性爆发？ 其二，纠结吃人就是很狭隘，吸血鬼吃人，和食物链大鱼吃虾米有区别吗？好歹是学生了，这点问题想不通透。 如果男主真的是人，那么消灭吸血鬼义不容辞，但自己都不是人了，还在纠结什么？进化成更高级的生物委屈你了？ 杀圣职者那...

                         ( 展开 )",,,1
5,5,26635321,伤物语3：冷血篇,733f1a7f8d000355caca20096fd61957,34ec95cbef4c075bca752c6c2cc6c923,5.0,2021-01-24 08:51:45,"虽然伤物语是所有故事的起点，但大大小小17部（第二季5部）我熬到最后才看伤物语。 起初激动地觉得相见恨晚，早知道这部这么牛逼中间那什么（花凭历等）根本都不值得优先顺序看。但冷静下来发现，或许这样的观影顺序对我来说就是最好的。因为经过那16部的洗礼，终于对阿良良木...

                         ( 展开 )",2.0,,1
6,6,26635321,伤物语3：冷血篇,77e0e4576c54f12f2b2927c5829232ba,abf38665d8a32a7259a1d2f66e1aeeeb,2.0,2020-12-07 10:01:46,"我明白了，这是上天给我的惩罚，给早知不感兴趣但却因为强迫症而硬撑着看完一整个系列的我的惩罚。活该说的就是我🙃 班长的色诱一如既往地令人作呕，胸部什么的令人反感，一大堆直升机视角和日本国旗意义不明。。槽点太多 。当然剧场版的作画和bgm都值得肯定。 阿良良木的伪...

                         ( 展开 )",2.0,1.0,5
7,7,26635321,伤物语3：冷血篇,c8ab1a09ece0888eabed2ff752c673fd,ebee7e1f5097f3898c25af8aafc3f8d8,4.0,2020-05-19 11:37:26,"刚看完《化物语》的时候，认为主角是那种无法对身边的痛苦坐视不管的常见动漫角色，但是在看完《伤物语》后，我想我更认识他了。 善良绝不是不加选择挽救一切痛苦，在帮助一个人时会成为另一方的加害者。对立的立场 不同的需求，就注定了不会有共赢。初看铁血篇，我对主角违背...

                         ( 展开 )",4.0,,0
8,8,26635321,伤物语3：冷血篇,76e6d6e4561d1f1df8975c71904357c2,479883d6210043b031def07f7f0bfdf1,3.0,2019-05-29 08:04:45,"这篇影评可能有剧透 

                        春天的时候上登天空/春天空空荡荡/培养欲望/鼓吹死亡——海子 我内心的一个声音肯定是在说，又是一个被阉割的青春期男主角，对成熟女性有着超越本能的幻想，其实内心懦弱的简直看到一个女字偏旁就能射精。 他能够触碰的，是前两部中弱小的，灵动的，又带有几分清纯的小姬。这是...

                         ( 展开 )",1.0,,0
9,9,26635321,伤物语3：冷血篇,265889d4a99fb5449c29bcd220c04a3e,572b5fec141dcb8de5babec6fe0bd19a,5.0,2019-02-24 16:23:18,"到处都是日本国旗的城市，却没有一个人。只有汽车、工厂在运转，没有人在走动，没有人在呼吸，甚至没有人存在。国家的符号、现代的符号是对人的取消，不，甚至是对人的符号的取消（城市里只存在符号间的战争）。而在这里，物的符号取得了上风。这就像我们在波德里亚那些诡异的...

                         ( 展开 )",5.0,,0
10,10,26635321,伤物语3：冷血篇,89b600d991c29c33634bc00910780057,4bf81aa8e8493e341c459e95555415d9,3.0,2018-10-07 12:37:48,"真的只能打三分。啊，虽然写在冷血篇，但是这算是给三部曲总体的评分吧， 物语系列用了4天的时间一口气看完，伤物语三部是放在最后看的。期待度很高，期待圆了一半。三部曲的作画，尤其是对于情绪和神态的刻画。kissshot儿时，幼年，青年，盛年时的不同表情，服饰，歌舞剧一般...

                         ( 展开 )",1.0,1.0,1
11,11,26635321,伤物语3：冷血篇,dbe08d9de26d937b8eadaa560ad12ed0,0e2507412cb84cf379e245b4583f52b7,4.0,2017-07-13 19:54:52,"作为伤物语三部曲的结尾，可谓是精彩连连 高潮迭起，只可惜该死的广电删减了血腥暴力黄的场面，观众看不到的也恰恰是就是高潮点 所以我给电影打了四星 这也是从观众的角度出发 抛开这些不说 shaft也确实用了心的，不仅一句话呼应铁血片开头的一句话 所有关于吸血鬼的结局都不是...

                         ( 展开 )",,,3
12,12,26635321,伤物语3：冷血篇,a05ce20814f2caf00f58734931ff5b9e,dba2d8833c3e682048a7d51474684609,5.0,2017-07-12 18:39:01,"09年《化物语》开播以来，新房昭之导演就展现了他的天才，那flash一样的内容，因为作品的饱满而精彩，系列全欣赏。终于到了第0话剧场版，很走运自己的工作纪录片和电影幕后的项目都有使用的方法和渠道。是从《铁血篇》《热血篇》开始的组合，这是在网上兴趣分享的：  明天见分...

                         ( 展开 )",4.0,3.0,2
