,Unnamed: 0,电影id,电影名称,用户id,用户名,评分,评论日期,评论内容,有用数,没用数,回应数
0,0,35088569,进击的巨人：编年史,47a00e1996dfb1836a97bc8f6992291b,5906321f578c8b9fd489872a2755f3c6,4.0,2020-08-14 15:45:07,"《进击的巨人》第四季将会是整个系列的最终季，这一消息传出后，很多从2013年就开始追番的老粉们，一边满怀期待，一边黯然神伤，这部被贴上“永远追不够”的动漫，终于将在今年秋季迎来大结局。 或许是为了让老粉在观看最终季之前，对以往三季的剧情和高燃桥段再温习一下，所以...

                         ( 展开 )",39.0,1.0,9
1,1,35088569,进击的巨人：编年史,6d37c11f47422d67073cbae28d149f9d,9e6e6df1e39a195ec29996e580a52781,5.0,2020-07-25 14:25:15,"这篇影评可能有剧透 

                        看完了《进击的巨人：编年史》当天在豆瓣翻到当天找到资源看完这是我没想到了，用编年史形容这部剧场版是最恰当的，这是wit最后一次制作进击的巨人，看完还是同样热血、感动、令人深思，这也是我喜欢巨人的原因。两个小时毫无废话，把主线很好的呈现出来了，但不是完美的，只能...

                         ( 展开 )",72.0,4.0,65
2,2,35088569,进击的巨人：编年史,9c543ea24b013fc8ebbd0d9f6b9bcd7f,3586d1f5b42c8737450a633e020382ba,5.0,2020-08-07 23:54:21,"编年史，即编年体史书，是一个整体对纪年的统一的体裁，是一种形象化的历史记录方式。 这是一部让人看后热血沸腾的“编年史”，自始至终没有出现一个关于年代的字眼，却能将故事的始末和最精彩的部分重现。 近几年在影视作品中常出现的非丧尸和病毒莫属，它们都有共同的特点，...

                         ( 展开 )",11.0,1.0,2
3,3,35088569,进击的巨人：编年史,ec0febedca612e9c00f745d2a76b9e1e,6e2a6c823e66bd63c7461b1eb0df9e2b,3.0,2021-11-30 19:54:06,"因为成绩优秀，我很顺利进入县里最好的初中念书。初一的时候，姐姐中考失利，考不上县里的高中。而我重男轻女的父母，不愿意再支持姐姐念书，姐姐不得不选择离开可以改变命运的地方。 那一晚，在我床前，姐姐说，其实我早已料到这结局，在这被传统思想禁锢的小镇里，我身为女儿...

                         ( 展开 )",,,0
4,4,35088569,进击的巨人：编年史,77955a3f84d702221c7e7b6c59a79e3e,d62ba9a5d4637220725be2ee7164e088,5.0,2021-02-01 10:27:39,"第二第三季连看，写在这里 勇气——冷静睿智英勇的分队长，如果说在面对""超级长毛巨人""的问话时短暂失语是对未知暂时的惊恐和惧怕，那么下一幕被围攻时大呼救命就是彻底的绝望和""失败""（人类只有在停止斗争时才是真正的失败） 哪里有人哪里就有江湖——连末日里的人类，都有尸...

                         ( 展开 )",1.0,,0
5,5,35088569,进击的巨人：编年史,77955a3f84d702221c7e7b6c59a79e3e,d62ba9a5d4637220725be2ee7164e088,5.0,2021-02-01 10:28:47,"勇气——冷静睿智英勇的分队长，如果说在面对""超级长毛巨人""的问话时短暂失语是对未知暂时的惊恐和惧怕，那么下一幕被围攻时大呼救命就是彻底的绝望和""失败""（人类只有在停止斗争时才是真正的失败） 哪里有人哪里就有江湖——连末日里的人类，都有尸位素餐的""中央""，战士分三六...

                         ( 展开 )",,,0
6,6,35088569,进击的巨人：编年史,9aa60799503688679351b9cd66eca779,de01053ba5bcf16368d65f8080895716,4.0,2021-01-02 17:27:04,"没追剧，直接看了这个，回到评论区有人说新人不要看，因为这是主线概要，但是已经看完了怎么办呢？没关系，过两天就好了，我忘性大啊。以前一直没看巨人，只听说各种好，这次算领教了，的确超燃。我看片子喜欢猜各种隐喻，这片子里好像不少，什么墙啊，希望到底在墙里还是墙外...

                         ( 展开 )",1.0,,1
7,7,35088569,进击的巨人：编年史,17d48a2ea086d419f8a6615622e5871d,ae971ffd12e7d7d36d312c6315517f7f,4.0,2020-11-23 08:45:44,"当初入坑的时候最怕的就是故事圆不回去，虽然那时候我就猜到战斗来战斗去，看起来不论是几种种类的战斗，最终都会殊途同归为人类，但是依然不得不说，巨人最终的人文部分讲的很好很好，动画不用说，霸权社不愧为霸权社，质量上乘。许个愿，mappa求求了，最后的尾巴务必别拉胯！...

                         ( 展开 )",,,0
8,8,35088569,进击的巨人：编年史,d3b308ba15364f29a99641d32b1a45ee,b9e6b92696b29bb688210ca1b9980a88,,2020-09-22 11:03:10,"。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。...

                         ( 展开 )",,,0
9,9,35088569,进击的巨人：编年史,11e92e9b905cfe42a21601ab9a109572,8be5878bdcbbfeacd8adec97ae3b8d9d,5.0,2020-08-23 14:26:18,"2013年4月份，我跟着潮流追了这部火出动漫圈的作品。首先要说，部分书籍或者影视，重温时并没当初那般优秀（也有年纪方面的因素），眼光更理智。然而好作品就是好作品，即使是浓缩到两小时的总集篇，依旧看得人心潮澎湃。巨人常常在遍及各处穷途末路的绝望中矗立起唯一的那么一...

                         ( 展开 )",2.0,,0
