,Unnamed: 0,电影id,电影名称,用户id,用户名,评分,评论日期,评论内容,有用数,没用数,回应数
0,0,26980827,那就是我的世界,b08649c18ead64e6a90a90a033181842,a08b51a3e2464911a2946a97884e2618,5.0,2018-07-01 20:42:20,"这不是影评，这是吐槽。 从小，我从来不哭。 挨打不哭，挨骂不哭，被委屈不哭，被欺负不哭，甚至亲人死了都不会哭。 因为，从记事开始，我一哭就会被父亲打，打完是无尽的辱骂。 母亲是一个逆来顺受的人，她顺从了父亲的教育方式，毫不避讳在任何场合对我殴打和责骂。 但我从来...

                         ( 展开 )",50.0,,13
1,1,26980827,那就是我的世界,ca516fa9c0e73c1d04058905a7c0293b,20ba0890f59a338118da479e0c88f8fc,4.0,2018-02-26 22:06:04,"这篇影评可能有剧透 

                        打开这部电影，完全是意外。因为帮忙转发资源，收到一位读者的提问，她说： “那个崔导演，就是逆鳞的编剧，听说挺有钱的，拍个电影还送了朴正民一台钢琴，看不懂啊看不懂，要有钱，干嘛不送李秉（炳）宪拳击课，这是几个意思？” 被她这么一问，我也挺好奇的，于是赶紧去找了...

                         ( 展开 )",15.0,1.0,4
2,2,26980827,那就是我的世界,391fb48682a711b4864544f13c37c9eb,81333d2ce30b25638fda7fbb3106521a,5.0,2018-03-14 17:22:56,"相信大家都有过这样的体验：即使知道影片故事会按我们心目中的方向发展，即使知道每一个情节可能会发生什么，但仍然会止不住想要往下看，当结尾在我们预料中如期而至时，我们依然会被电影感动得痛哭流涕。 《那就是我的世界》就是这样一部电影，全片充斥着各种可以预料的情节，...

                         ( 展开 )",31.0,2.0,2
3,3,26980827,那就是我的世界,0a4e5578eabb43aeb135a26128c949c9,6ff87c88874f8aca2abcf68ea1bd0934,4.0,2018-09-02 04:20:44,"妈妈一点也不爱祖河 她对祖河完全没有一点愧疚的心 她把祖河带回家一起生活 完全是因为死后想把小儿子托付给大儿子 我很恨这个妈妈 这类人看似柔弱善良 实则非常的自私 伤害他人 完全不顾别人感受  人之将死其言也善 但她临死之前依然那么自私 她连好好的编织一个谎言安慰祖河...

                         ( 展开 )",7.0,,11
4,4,26980827,那就是我的世界,873bad34d350b17bd796476b767d39dd,bea2f3fe6ec7414cdf0bf233abba7ef0,4.0,2019-11-08 21:01:54,"我不想再吹现今的韩片的整体制作与电影题材，深度，质量与娱乐性已比国内超前多少（这个肯定有人不服因这本身你能怎么证明也属所谓见仁见智话题，另外也会有很多吐槽说其中一大原因或借口是大部份题材过不了所以无从比较）但就朴正民的演技与表现我个人觉得已经可以吊打所有国...

                         ( 展开 )",4.0,,2
5,5,26980827,那就是我的世界,bab8eca624d198edd1936f053223cf6f,f82dc63f7b99462ca1f1a3a35f04f920,3.0,2019-03-24 21:49:22,"这篇影评可能有剧透 

                        最近国产电视剧《都挺好》引起了热议，尤其是里面关于重男轻女的社会问题，苏家的母亲对于自己的女儿一点都不在乎，从出生开始便对苏明玉有着偏见，于是我们见到的苏明玉变成了一个表面独立自主，内心却十分希望有一个人来关心的孤单的人 其实在现实社会中重男轻女的故事也是经...

                         ( 展开 )",2.0,,1
6,6,26980827,那就是我的世界,0a2ac0c8356a510d8fd7a90c1f086051,6cdf6577faab63b60f0d134e5991707b,,2021-11-21 18:09:38,"故事还是那种俗套的故事，但是却如此深刻的感动了我，朴正珉一小时45分时候的演出震撼了我，泪终于还是流了下来，无论生活多么不堪，但是心里有执着的坚持，那一切都会美好起来！李秉宪将一个落魄的拳击手刻画的入木三分，，淡淡的温情还是那样打动我，这才是平凡生活该有的样...

                         ( 展开 )",,,0
7,7,26980827,那就是我的世界,bf9aa314195bb1caa8c953019d4b6805,1abcf1622371d03f992001cb6cd78919,3.0,2021-08-04 18:09:48,"如果金朝河人生最辉煌的是成为WBC拳击冠军，那现在，拳击场上的身影已经越来越模糊了，取而代之的是这个正在学把生活过的有声有色的普通哥哥和儿子。而母亲又要抛下他了，在他还没有学会的时候。 他又一次来到了母亲的病房，在母亲生命垂危之刻，听到了她的道歉与自责，还有承...

                         ( 展开 )",,,0
8,8,26980827,那就是我的世界,406eef797b507c38f89ba04722f7fad1,f75d0581f93ba694fc66c0fcb803c8a6,,2021-07-22 19:56:09,"这部电影标题，这就是我的世界 。但所概括的只是电影中残疾男孩音乐表达的内心一部分，电影一开始出现的是失落和过气的拳击手，但电影中并没有介绍这拳击手如何失意的剧情，整部电影围绕一个家庭而去表达 电影中母亲的癌症，弟弟的自闭症，哥哥的失意，充分的表达出来了，也许...

                         ( 展开 )",,,0
9,9,26980827,那就是我的世界,e19809593dcb828f338d61b1a0eaec12,66a68eaccd4699d7cb961aebf14d27c0,4.0,2021-07-19 07:15:50,"电影里或多或少有着现实的影子，在主人公看望病重时，带给他的，除了哀伤，还有绝望——原来母亲突然的出现，突然对他万般好，却只是为了让他照顾弟弟。他以为的这短暂的家庭温馨，却怦然破碎了。尽管残忍，但也确实是人性的本质。对于一个完全缺失父爱和母爱的人，在成年后却...

                         ( 展开 )",,,0
